Instance,Algorithm,Makespan,ScenarioID
ft20,GAKK,1315,2
ft20,GAKK,1299,2
ft20,GAKK,1307,2
ft20,GASPT,1380,2
ft20,GASPT,1257,2
ft20,GASPT,1298,2
ft20,GASPT,1295,2
ft20,GASPT,1357,2
ft20,GASPT,1320,2
ft20,GASPT,1322,2
ft20,GASPT,1293,2
ft20,GASPT,1386,2
ft20,GASPT,1352,2
ft20,GASPT,1345,2
ft20,GASPT,1347,2
ft20,GASPT,1298,2
ft20,GASPT,1282,2
ft20,GASPT,1334,2
ft20,GASPT,1266,2
ft20,GASPT,1327,2
ft20,GASPT,1319,2
ft20,GASPT,1326,2
ft20,GASPT,1357,2
ft20,GALPT,1301,2
ft20,GALPT,1304,2
ft20,GALPT,1280,2
ft20,GALPT,1331,2
ft20,GALPT,1288,2
ft20,GALPT,1324,2
ft20,GALPT,1323,2
ft20,GALPT,1306,2
ft20,GALPT,1319,2
ft20,GALPT,1399,2
ft20,GALPT,1312,2
ft20,GALPT,1307,2
ft20,GALPT,1255,2
ft20,GALPT,1311,2
ft20,GALPT,1327,2
ft20,GALPT,1334,2
ft20,GALPT,1265,2
ft20,GALPT,1252,2
ft20,GALPT,1319,2
ft20,GALPT,1253,2
ft20,GASRPT,1357,2
ft20,GASRPT,1288,2
ft20,GASRPT,1333,2
ft20,GASRPT,1298,2
ft20,GASRPT,1320,2
ft20,GASRPT,1335,2
ft20,GASRPT,1351,2
ft20,GASRPT,1284,2
ft20,GASRPT,1296,2
ft20,GASRPT,1292,2
ft20,GASRPT,1327,2
ft20,GASRPT,1285,2
ft20,GASRPT,1328,2
ft20,GASRPT,1316,2
ft20,GASRPT,1281,2
ft20,GASRPT,1358,2
ft20,GASRPT,1269,2
ft20,GASRPT,1316,2
ft20,GASRPT,1274,2
ft20,GASRPT,1313,2
ft20,GALRPT,1291,2
ft20,GALRPT,1289,2
ft20,GALRPT,1286,2
ft20,GALRPT,1327,2
ft20,GALRPT,1324,2
ft20,GALRPT,1349,2
ft20,GALRPT,1339,2
ft20,GALRPT,1316,2
ft20,GALRPT,1287,2
ft20,GALRPT,1347,2
ft20,GALRPT,1293,2
ft20,GALRPT,1275,2
ft20,GALRPT,1282,2
ft20,GALRPT,1272,2
ft20,GALRPT,1351,2
ft20,GALRPT,1334,2
ft20,GALRPT,1363,2
ft20,GALRPT,1295,2
ft20,GALRPT,1296,2
ft20,GALRPT,1377,2
ft20,GAMIX,1270,2
ft20,GAMIX,1304,2
ft20,GAMIX,1322,2
ft20,GAMIX,1300,2
ft20,GAMIX,1301,2
ft20,GAMIX,1341,2
ft20,GAMIX,1274,2
ft20,GAMIX,1339,2
ft20,GAMIX,1312,2
ft20,GAMIX,1332,2
ft20,GAMIX,1273,2
ft20,GAMIX,1367,2
ft20,GAMIX,1266,2
ft20,GAMIX,1274,2
ft20,GAMIX,1284,2
ft20,GAMIX,1296,2
ft20,GAMIX,1295,2
ft20,GAMIX,1289,2
ft20,GAMIX,1319,2
ft20,GAMIX,1313,2
ft20,GA,1349,2
ft20,GA,1337,2
ft20,GA,1323,2
ft20,GA,1335,2
ft20,GA,1299,2
ft20,GA,1309,2
ft20,GA,1299,2
ft20,GA,1268,2
ft20,GA,1308,2
ft20,GA,1350,2
ft20,GA,1356,2
ft20,GA,1319,2
ft20,GA,1291,2
ft20,GA,1322,2
ft20,GA,1388,2
ft20,GA,1308,2
ft20,GA,1333,2
ft20,GA,1312,2
ft20,GA,1292,2
ft20,GA,1334,2
ft20,TS,1419,2
ft20,TS,1333,2
ft20,TS,1391,2
ft20,TS,1320,2
ft20,TS,1246,2
ft20,TS,1388,2
ft20,TS,1420,2
ft20,TS,1409,2
ft20,TS,1375,2
ft20,TS,1347,2
ft20,TS,1407,2
ft20,TS,1346,2
ft20,TS,1323,2
ft20,TS,1356,2
ft20,TS,1355,2
ft20,TS,1373,2
ft20,TS,1355,2
ft20,TS,1379,2
ft20,TS,1399,2
ft20,TS,1324,2
la01,GAKK,689,2
la01,GAKK,708,2
la01,GAKK,678,2
la01,GAKK,666,2
la01,GAKK,678,2
la01,GAKK,689,2
la01,GAKK,666,2
la01,GAKK,666,2
la01,GAKK,666,2
la01,GAKK,678,2
la01,GAKK,678,2
la01,GAKK,666,2
la01,GAKK,692,2
la01,GAKK,666,2
la01,GAKK,666,2
la01,GAKK,700,2
la01,GAKK,666,2
la01,GAKK,666,2
la01,GAKK,666,2
la01,GAKK,666,2
la01,GASPT,682,2
la01,GASPT,666,2
la01,GASPT,678,2
la01,GASPT,666,2
la01,GASPT,666,2
la01,GASPT,667,2
la01,GASPT,666,2
la01,GASPT,678,2
la01,GASPT,731,2
la01,GASPT,666,2
la01,GASPT,667,2
la01,GASPT,668,2
la01,GASPT,678,2
la01,GASPT,666,2
la01,GASPT,666,2
la01,GASPT,688,2
la01,GASPT,675,2
la01,GASPT,666,2
la01,GASPT,666,2
la01,GASPT,666,2
la01,GALPT,666,2
la01,GALPT,673,2
la01,GALPT,666,2
la01,GALPT,666,2
la01,GALPT,666,2
la01,GALPT,666,2
la01,GALPT,666,2
la01,GALPT,688,2
la01,GALPT,678,2
la01,GALPT,666,2
la01,GALPT,666,2
la01,GALPT,666,2
la01,GALPT,667,2
la01,GALPT,666,2
la01,GALPT,666,2
la01,GALPT,689,2
la01,GALPT,666,2
la01,GALPT,666,2
la01,GALPT,688,2
la01,GALPT,677,2
la01,GASRPT,688,2
la01,GASRPT,666,2
la01,GASRPT,666,2
la01,GASRPT,678,2
la01,GASRPT,666,2
la01,GASRPT,666,2
la01,GASRPT,678,2
la01,GASRPT,715,2
la01,GASRPT,666,2
la01,GASRPT,666,2
la01,GASRPT,668,2
la01,GASRPT,666,2
la01,GASRPT,666,2
la01,GASRPT,666,2
la01,GASRPT,692,2
la01,GASRPT,666,2
la01,GASRPT,666,2
la01,GASRPT,684,2
la01,GASRPT,666,2
la01,GASRPT,666,2
la01,GALRPT,666,2
la01,GALRPT,688,2
la01,GALRPT,666,2
la01,GALRPT,666,2
la01,GALRPT,678,2
la01,GALRPT,678,2
la01,GALRPT,666,2
la01,GALRPT,666,2
la01,GALRPT,667,2
la01,GALRPT,716,2
la01,GALRPT,695,2
la01,GALRPT,666,2
la01,GALRPT,678,2
la01,GALRPT,666,2
