Instance,Algorithm,Makespan,ScenarioID
la10,GASRPT,962,1
la10,GASRPT,962,1
la10,GASRPT,962,1
la10,GASRPT,962,1
la10,GASRPT,962,1
la10,GASRPT,962,1
la10,GASRPT,962,1
la10,GASRPT,962,1
la10,GALRPT,962,1
la10,GALRPT,962,1
la10,GALRPT,962,1
la10,GALRPT,962,1
la10,GALRPT,962,1
la10,GALRPT,962,1
la10,GALRPT,962,1
la10,GALRPT,962,1
la10,GALRPT,962,1
la10,GALRPT,962,1
la10,GALRPT,962,1
la10,GALRPT,962,1
la10,GALRPT,962,1
la10,GALRPT,962,1
la10,GALRPT,962,1
la10,GALRPT,962,1
la10,GALRPT,962,1
la10,GALRPT,962,1
la10,GALRPT,962,1
la10,GALRPT,962,1
la10,GAMIX,962,1
la10,GAMIX,962,1
la10,GAMIX,962,1
la10,GAMIX,962,1
la10,GAMIX,962,1
la10,GAMIX,962,1
la10,GAMIX,962,1
la10,GAMIX,962,1
la10,GAMIX,962,1
la10,GAMIX,962,1
la10,GAMIX,962,1
la10,GAMIX,962,1
la10,GAMIX,962,1
la10,GAMIX,962,1
la10,GAMIX,962,1
la10,GAMIX,962,1
la10,GAMIX,962,1
la10,GAMIX,962,1
la10,GAMIX,962,1
la10,GAMIX,962,1
la10,GA,962,1
la10,GA,962,1
la10,GA,962,1
la10,GA,962,1
la10,GA,962,1
la10,GA,962,1
la10,GA,962,1
la10,GA,962,1
la10,GA,962,1
la10,GA,962,1
la10,GA,962,1
la10,GA,962,1
la10,GA,962,1
la10,GA,962,1
la10,GA,962,1
la10,GA,962,1
la10,GA,962,1
la10,GA,962,1
la10,GA,962,1
la10,GA,962,1
la10,TS,962,1
la10,TS,962,1
la10,TS,962,1
la10,TS,962,1
la10,TS,962,1
la10,TS,962,1
la10,TS,962,1
la10,TS,962,1
la10,TS,962,1
la10,TS,962,1
la10,TS,962,1
la10,TS,962,1
la10,TS,962,1
la10,TS,962,1
la10,TS,962,1
la10,TS,962,1
la10,TS,962,1
la10,TS,962,1
la10,TS,962,1
la10,TS,962,1
la20,GAKK,975,1
la20,GAKK,941,1
la20,GAKK,1013,1
la20,GAKK,1031,1
la20,GAKK,986,1
la20,GAKK,992,1
la20,GAKK,956,1
la20,GAKK,994,1
la20,GAKK,1008,1
la20,GAKK,1009,1
la20,GAKK,963,1
la20,GAKK,933,1
la20,GAKK,988,1
la20,GAKK,1001,1
la20,GAKK,989,1
la20,GAKK,995,1
la20,GAKK,958,1
la20,GAKK,926,1
la20,GAKK,954,1
la20,GAKK,983,1
la20,GASPT,963,1
la20,GASPT,1007,1
la20,GASPT,966,1
la20,GASPT,1029,1
la20,GASPT,951,1
la20,GASPT,1013,1
la20,GASPT,975,1
la20,GASPT,949,1
la20,GASPT,944,1
la20,GASPT,1020,1
la20,GASPT,994,1
la20,GASPT,954,1
la20,GASPT,996,1
la20,GASPT,981,1
la20,GASPT,934,1
la20,GASPT,993,1
la20,GASPT,1017,1
la20,GASPT,924,1
la20,GASPT,966,1
la20,GASPT,967,1
la20,GALPT,915,1
la20,GALPT,1015,1
la20,GALPT,950,1
la20,GALPT,956,1
la20,GALPT,964,1
la20,GALPT,949,1
la20,GALPT,918,1
la20,GALPT,1022,1
la20,GALPT,970,1
la20,GALPT,1001,1
la20,GALPT,1009,1
la20,GALPT,994,1
la20,GALPT,932,1
la20,GALPT,937,1
la20,GALPT,923,1
la20,GALPT,1051,1
la20,GALPT,998,1
la20,GALPT,969,1
la20,GALPT,1027,1
