Instance,Algorithm,Makespan,ScenarioID
la01,GASRPT,666,4
la01,GASRPT,666,4
la01,GASRPT,666,4
la01,GASRPT,666,4
la01,GASRPT,666,4
la01,GALRPT,666,4
la01,GALRPT,666,4
la01,GALRPT,695,4
la01,GALRPT,666,4
la01,GALRPT,666,4
la01,GALRPT,678,4
la01,GALRPT,666,4
la01,GALRPT,666,4
la01,GALRPT,666,4
la01,GALRPT,678,4
la01,GALRPT,666,4
la01,GALRPT,666,4
la01,GALRPT,666,4
la01,GALRPT,666,4
la01,GALRPT,678,4
la01,GALRPT,678,4
la01,GALRPT,666,4
la01,GALRPT,695,4
la01,GALRPT,692,4
la01,GALRPT,666,4
la01,GAMIX,689,4
la01,GAMIX,668,4
la01,GAMIX,666,4
la01,GAMIX,666,4
la01,GAMIX,666,4
la01,GAMIX,666,4
la01,GAMIX,666,4
la01,GAMIX,666,4
la01,GAMIX,666,4
la01,GAMIX,666,4
la01,GAMIX,666,4
la01,GAMIX,666,4
la01,GAMIX,689,4
la01,GAMIX,688,4
la01,GAMIX,666,4
la01,GAMIX,689,4
la01,GAMIX,666,4
la01,GAMIX,666,4
la01,GAMIX,666,4
la01,GAMIX,709,4
la01,GA,666,4
la01,GA,699,4
la01,GA,688,4
la01,GA,688,4
la01,GA,678,4
la01,GA,678,4
la01,GA,666,4
la01,GA,666,4
la01,GA,666,4
la01,GA,666,4
la01,GA,666,4
la01,GA,678,4
la01,GA,688,4
la01,GA,666,4
la01,GA,666,4
la01,GA,666,4
la01,GA,666,4
la01,GA,666,4
la01,GA,708,4
la01,GA,678,4
la01,TS,711,4
la01,TS,711,4
la01,TS,711,4
la01,TS,711,4
la01,TS,711,4
la01,TS,711,4
la01,TS,711,4
la01,TS,711,4
la01,TS,711,4
la01,TS,711,4
la01,TS,711,4
la01,TS,711,4
la01,TS,672,4
la01,TS,672,4
la01,TS,672,4
la01,TS,672,4
la01,TS,672,4
la01,TS,672,4
la01,TS,672,4
la01,TS,672,4
la10,GAKK,962,4
la10,GAKK,962,4
la10,GAKK,962,4
la10,GAKK,962,4
la10,GAKK,962,4
la10,GAKK,962,4
la10,GAKK,962,4
la10,GAKK,962,4
la10,GAKK,962,4
la10,GAKK,962,4
la10,GAKK,962,4
la10,GAKK,962,4
la10,GAKK,962,4
la10,GAKK,962,4
la10,GAKK,962,4
la10,GAKK,962,4
la10,GAKK,962,4
la10,GAKK,962,4
la10,GAKK,962,4
la10,GAKK,962,4
la10,GASPT,962,4
la10,GASPT,962,4
la10,GASPT,962,4
la10,GASPT,962,4
la10,GASPT,962,4
la10,GASPT,962,4
la10,GASPT,962,4
la10,GASPT,962,4
la10,GASPT,962,4
la10,GASPT,962,4
la10,GASPT,962,4
la10,GASPT,962,4
la10,GASPT,962,4
la10,GASPT,962,4
la10,GASPT,962,4
la10,GASPT,962,4
la10,GASPT,962,4
la10,GASPT,962,4
la10,GASPT,962,4
la10,GASPT,962,4
la10,GALPT,962,4
la10,GALPT,962,4
la10,GALPT,962,4
la10,GALPT,962,4
la10,GALPT,962,4
la10,GALPT,962,4
la10,GALPT,962,4
la10,GALPT,962,4
la10,GALPT,962,4
la10,GALPT,962,4
la10,GALPT,962,4
la10,GALPT,962,4
la10,GALPT,962,4
la10,GALPT,962,4
la10,GALPT,962,4
la10,GALPT,962,4
la10,GALPT,962,4
la10,GALPT,962,4
la10,GALPT,962,4
la10,GALPT,962,4
la10,GASRPT,962,4
la10,GASRPT,962,4
la10,GASRPT,962,4
la10,GASRPT,962,4
la10,GASRPT,962,4
la10,GASRPT,962,4
la10,GASRPT,962,4
la10,GASRPT,962,4
la10,GASRPT,962,4
la10,GASRPT,962,4
la10,GASRPT,962,4
la10,GASRPT,962,4
la10,GASRPT,962,4
la10,GASRPT,962,4
la10,GASRPT,962,4
la10,GASRPT,962,4
la10,GASRPT,962,4
la10,GASRPT,962,4
la10,GASRPT,962,4
la10,GASRPT,962,4
la10,GALRPT,962,4
la10,GALRPT,962,4
la10,GALRPT,962,4
la10,GALRPT,962,4
la10,GALRPT,962,4
la10,GALRPT,962,4
la10,GALRPT,962,4
la10,GALRPT,962,4
la10,GALRPT,962,4
la10,GALRPT,962,4
la10,GALRPT,962,4
la10,GALRPT,962,4
la10,GALRPT,962,4
la10,GALRPT,962,4
la10,GALRPT,962,4
la10,GALRPT,962,4
la10,GALRPT,962,4
la10,GALRPT,962,4
la10,GALRPT,962,4
la10,GALRPT,962,4
la10,GAMIX,962,4
la10,GAMIX,962,4
la10,GAMIX,962,4
la10,GAMIX,962,4
la10,GAMIX,962,4
la10,GAMIX,962,4
la10,GAMIX,962,4
la10,GAMIX,962,4
la10,GAMIX,962,4
la10,GAMIX,962,4
la10,GAMIX,962,4
la10,GAMIX,962,4
la10,GAMIX,962,4
la10,GAMIX,962,4
la10,GAMIX,962,4
la10,GAMIX,962,4
la10,GAMIX,962,4
la10,GAMIX,962,4
la10,GAMIX,962,4
la10,GAMIX,962,4
la10,GA,962,4
la10,GA,962,4
la10,GA,962,4
la10,GA,962,4
la10,GA,962,4
la10,GA,962,4
la10,GA,962,4
la10,GA,962,4
la10,GA,962,4
la10,GA,962,4
la10,GA,962,4
la10,GA,962,4
la10,GA,962,4
la10,GA,962,4
la10,GA,962,4
la10,GA,962,4
la10,GA,962,4
la10,GA,962,4
la10,GA,962,4
la10,GA,962,4
la10,TS,962,4
la10,TS,962,4
la10,TS,962,4
la10,TS,962,4
la10,TS,962,4
la10,TS,962,4
la10,TS,962,4
la10,TS,962,4
la10,TS,962,4
la10,TS,962,4
la10,TS,962,4
la10,TS,962,4
la10,TS,962,4
la10,TS,962,4
la10,TS,962,4
la10,TS,962,4
la10,TS,962,4
la10,TS,962,4
la10,TS,962,4
la10,TS,962,4
la20,GAKK,928,4
la20,GAKK,939,4
la20,GAKK,958,4
la20,GAKK,979,4
la20,GAKK,951,4
la20,GAKK,981,4
la20,GAKK,907,4
la20,GAKK,941,4
la20,GAKK,1006,4
la20,GAKK,975,4
la20,GAKK,1084,4
la20,GAKK,997,4
la20,GAKK,991,4
la20,GAKK,917,4
la20,GAKK,1044,4
la20,GAKK,951,4
la20,GAKK,926,4
la20,GAKK,980,4
la20,GAKK,982,4
la20,GAKK,964,4
la20,GASPT,971,4
la20,GASPT,968,4
la20,GASPT,973,4
la20,GASPT,1027,4
la20,GASPT,947,4
la20,GASPT,1014,4
la20,GASPT,974,4
la20,GASPT,983,4
la20,GASPT,966,4
la20,GASPT,971,4
la20,GASPT,944,4
la20,GASPT,990,4
la20,GASPT,959,4
la20,GASPT,989,4
la20,GASPT,988,4
la20,GASPT,1023,4
la20,GASPT,1016,4
la20,GASPT,954,4
la20,GASPT,991,4
la20,GASPT,942,4
la20,GALPT,975,4
la20,GALPT,966,4
la20,GALPT,1012,4
la20,GALPT,928,4
la20,GALPT,998,4
la20,GALPT,965,4
la20,GALPT,934,4
la20,GALPT,1007,4
la20,GALPT,987,4
la20,GALPT,984,4
la20,GALPT,992,4
la20,GALPT,946,4
la20,GALPT,953,4
la20,GALPT,975,4
la20,GALPT,995,4
la20,GALPT,946,4
la20,GALPT,975,4
la20,GALPT,958,4
la20,GALPT,985,4
la20,GALPT,979,4
la20,GASRPT,967,4
la20,GASRPT,994,4
la20,GASRPT,939,4
la20,GASRPT,928,4
la20,GASRPT,973,4
la20,GASRPT,939,4
la20,GASRPT,975,4
la20,GASRPT,968,4
la20,GASRPT,934,4
la20,GASRPT,997,4
la20,GASRPT,973,4
la20,GASRPT,917,4
la20,GASRPT,1030,4
la20,GASRPT,971,4
la20,GASRPT,1032,4
la20,GASRPT,965,4
la20,GASRPT,1054,4
la20,GASRPT,964,4
la20,GASRPT,950,4
la20,GASRPT,914,4
la20,GALRPT,994,4
la20,GALRPT,950,4
la20,GALRPT,1023,4
la20,GALRPT,990,4
la20,GALRPT,998,4
la20,GALRPT,1017,4
la20,GALRPT,946,4
la20,GALRPT,949,4
la20,GALRPT,956,4
la20,GALRPT,961,4
la20,GALRPT,991,4
